Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Class,"Foo",0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,10,1,9,5,0,0,0,0,,,,4,4,0,0,,,,,,0,0,0,0,,0,,,0,0.00,0,0,0,0
Public Class,"Foo::BarInterface",0,1,0,0,4,0,1,1,1,1,1,0,1,0,0,0,0,,0,0,,,,,1,0,0,0,0,1,1,0,0,0,1,0,,4,0,4,2,0,0,0,0,,,,1,1,0,0,,,,,,1,1,1,1,,0,,,0,0.00,1,1,1,1
Protected Virtual Function,"Foo::BarInterface::~BarInterface",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"FormValue",0,8,0,0,20,0,2,2,2,2,8,0,8,0,1,1,0,,0,0,,,,,2,0,0,0,0,2,45,0,0,0,0,2,,20,0,20,7,8,0,0,0,,,,10,3,0,7,,,,,,3,3,3,3,,1,,,0,0.00,4,4,4,4
Public Function,"FormValue::FormValue",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"FormValue::NPP_GetValue",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,12,2,8,0,0,0,4,3,6,8,1,0,7,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Function,"FormatBOOLArgument",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,1,7,1,4,0,0,0,2,2,3,4,0,0,4,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Function,"FormatNPAPIError",,,,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,0,53,2,47,0,0,0,2,15,32,47,1,0,46,15,2,15,1,105,,,,,0,,1,0,,0.00,,,,
Function,"FormatNPAPIReason",,,,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,0,20,2,14,0,0,0,2,4,10,14,1,0,13,4,2,4,1,6,,,,,0,,1,0,,0.00,,,,
Function,"FormatNPNVariable",,,,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,0,29,2,23,0,0,0,2,7,16,23,1,0,22,7,2,7,1,21,,,,,0,,1,0,,0.00,,,,
Function,"FormatNPPVariable",,,,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,0,38,2,32,0,0,0,2,10,22,32,1,0,31,10,2,10,1,45,,,,,0,,1,0,,0.00,,,,
Function,"FormatPBOOLArgument",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,1,7,1,4,0,0,0,2,2,3,4,0,0,4,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Function,"FormatPCHARArgument",,,,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,1,10,1,7,0,0,0,2,3,4,6,0,0,6,3,3,3,1,2,,,,,0,,1,0,,0.00,,,,
Function,"GeneralPageProc",,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,1,14,1,9,0,0,0,2,3,5,8,0,0,8,3,2,3,1,4,,,,,0,,1,0,,0.00,,,,
Function,"GetPluginsDir",,,,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,5,8,1,5,0,17,6,3,2,4,5,0,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Class,"GetURLNotifyWithURLThatFailsToLoad",1,9,0,6,32,0,2,2,2,1,10,1,9,0,1,0,0,,0,0,,,,,3,0,0,0,0,3,46,0,0,2,0,1,,38,6,32,12,14,0,0,0,,,,16,4,0,12,,,,,,5,5,5,1,,1,,,0,0.00,7,7,7,3
Public Function,"GetURLNotifyWithURLThatFailsToLoad::GetURLNotifyWithURLThatFailsToLoad",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"GetURLNotifyWithURLThatFailsToLoad::NPP_New",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,6,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"GetURLNotifyWithURLThatFailsToLoad::NPP_URLNotify",,,,4,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,4,15,2,12,0,0,0,3,16,7,11,1,0,10,5,5,5,1,1,,,,,0,,1,0,,0.00,,,,
Class,"GetURLWithJavaScriptURL",1,9,0,17,60,0,2,2,2,1,10,1,9,0,1,1,0,,0,0,,,,,6,2,2,0,0,6,49,0,0,5,0,1,,77,17,60,17,30,0,0,0,,,,37,8,0,29,,,,,,6,6,6,1,,1,,,33,0.00,15,15,15,6
Public Function,"GetURLWithJavaScriptURL::GetURLWithJavaScriptURL",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,4,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"GetURLWithJavaScriptURL::NPP_DestroyStream",,,,6,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,23,6,17,1,14,0,0,0,6,32,8,13,0,0,13,6,6,6,1,1,,,,,0,,1,0,,0.00,,,,
Private Virtual Function,"GetURLWithJavaScriptURL::NPP_New",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,6,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"GetURLWithJavaScriptURL::NPP_NewStream",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,3,10,1,7,0,0,0,7,4,5,7,0,0,7,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Private Virtual Function,"GetURLWithJavaScriptURL::NPP_Write",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,1,7,1,4,0,0,0,4,2,3,4,0,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Virtual Function,"GetURLWithJavaScriptURL::NPP_WriteReady",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,"GetURLWithJavaScriptURLDestroyingPlugin",0,6,0,1,17,0,1,1,1,1,6,0,6,0,1,0,0,,0,0,,,,,2,0,0,0,0,2,45,0,0,1,0,1,,18,1,17,10,2,0,0,0,,,,4,2,0,2,,,,,,1,1,1,1,,1,,,0,0.00,2,2,2,2
Public Function,"GetURLWithJavaScriptURLDestroyingPlugin::GetURLWithJavaScriptURLDestroyingPlugin",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"GetURLWithJavaScriptURLDestroyingPlugin::NPP_New",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,6,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"GetUserAgentWithNullNPPFromNPPNew",0,8,0,3,20,0,1,1,1,1,8,0,8,0,1,0,0,,0,0,,,,,2,0,0,0,0,2,45,0,0,1,0,1,,23,3,20,10,5,0,0,0,,,,6,2,0,4,,,,,,2,2,2,1,,1,,,0,0.00,3,3,3,2
Public Function,"GetUserAgentWithNullNPPFromNPPNew::GetUserAgentWithNullNPPFromNPPNew",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"GetUserAgentWithNullNPPFromNPPNew::NPP_New",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,1,12,6,5,0,0,0,3,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"HostMethodTask::HostMethodTask",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"HostMethodTask::runIfValid",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"ImplementationDerivedClass",0,1,0,0,15,14,1,1,1,1,1,0,1,0,2,0,0,,0,0,,,,,11,0,0,0,0,11,12,2,0,0,0,11,,27,0,15,12,0,14,0,0,,,,11,11,0,0,,,,,,1,1,1,1,,2,,,0,0.93,7,7,7,7
Public Virtual Const Function,"ImplementationDerivedClass::SomeConstMethod",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"ImplementationDerivedClass::SomeConstMethodWithExceptionSpec",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"ImplementationDerivedClass::SomeInlineMethod",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"ImplementationDerivedClass::SomeMethodWithCommentAndBody",,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,1.00,,,,
Public Virtual Function,"ImplementationDerivedClass::SomeMethodWithExceptionSpec",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"ImplementationDerivedClass::SomeNonPureBaseMethod",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"ImplementationDerivedClass::~ImplementationDerivedClass",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Abstract Class,"ImplementationInterimClass",0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,,0,0,,,,,1,0,0,0,0,1,1,0,0,0,0,1,,5,0,4,2,1,1,0,0,,,,1,1,0,0,,,,,,0,0,0,0,,1,,,0,0.25,0,0,0,0
Class,"InitializerCallback",0,5,0,3,17,0,1,1,1,1,6,0,5,0,1,2,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,20,3,17,10,7,0,0,0,,,,8,5,0,3,,,,,,2,2,2,1,,1,,,0,0.00,3,3,3,2
Class,"InitializerCallback",0,5,0,3,16,0,1,1,1,1,5,0,5,0,1,2,0,,0,0,,,,,2,1,1,0,0,2,2,0,0,0,0,2,,19,3,16,9,6,0,0,0,,,,8,5,0,3,,,,,,2,2,2,1,,1,,,0,0.00,3,3,3,2
Public Function,"InitializerCallback::InitializerCallback",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,2,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"InitializerCallback::InitializerCallback",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,2,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"InitializerCallback::run",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,1,8,4,6,0,0,0,4,2,4,5,2,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"InitializerCallback::run",,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,1,9,5,7,0,0,0,4,2,4,5,2,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Class,"InlineInCPPOK",0,1,0,1,8,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,,,,,2,2,2,0,0,2,2,0,0,0,0,2,,9,1,8,5,0,0,0,0,,,,4,4,0,0,,,,,,1,1,1,1,,0,,,50,0.00,2,2,2,2
Public Function,"InlineInCPPOK::InlineInCPPOK",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"InlineInCPPOK::~InlineInCPPOK",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"InstanceList::InstanceList",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"InstanceList::~InstanceList",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"InvokeDestroysPluginWithinNPP_New",2,8,0,6,23,1,2,2,2,2,11,2,8,0,1,0,0,,0,0,,,,,2,0,0,0,0,2,45,0,0,1,0,1,,30,6,23,9,9,1,0,0,,,,12,4,0,8,,,,,,4,4,4,4,,1,,,0,0.04,5,5,5,5
Public Function,"InvokeDestroysPluginWithinNPP_New::InvokeDestroysPluginWithinNPP_New",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"InvokeDestroysPluginWithinNPP_New::NPP_New",,,,4,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,4,13,3,9,1,0,0,5,4,7,10,2,0,8,4,4,4,4,3,,,,,3,,1,3,,0.08,,,,
Static Function,"IsGCBaseCallback",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,3,0,0,0,5,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"IsNullConstant",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,1,3,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function Template,"Json::InRange",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"Json::IsIntegral",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"Json::containsNewLine",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,3,4,0,0,0,1,3,4,6,0,1,5,3,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Static Function,"Json::duplicateStringValue",,,,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,2,14,4,10,2,0,0,5,4,7,9,1,0,8,3,3,3,1,0,,,,,0,,1,0,,0.14,,,,
Static Function,"Json::in",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,4,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"Json::in",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,2,1,0,0,0,1,1,1,1,0,0,1,1,1,5,1,0,,,,,0,,0,0,,0.00,,,,
Function,"Json::operator>>",,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,1,13,2,9,0,0,0,6,2,5,6,1,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"Json::releaseStringValue",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,"LeakWindowScriptableObject",1,13,1,3,31,3,2,2,2,2,16,1,13,1,1,0,0,,0,0,,,,,2,0,0,0,0,2,45,0,0,1,0,1,,37,3,31,13,11,3,0,0,,,,15,5,0,10,,,,,,4,4,4,4,,1,,,0,0.10,5,5,5,5
Public Function,"LeakWindowScriptableObject::LeakWindowScriptableObject",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"LeakWindowScriptableObject::NPP_New",,,,2,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2,23,9,11,3,0,0,6,4,10,13,3,0,10,4,4,4,4,3,,,,,3,,1,3,,0.13,,,,
Function,"LoadRealPlugin",,,,27,88,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120,4,6,1,3,0,104,6,2,2,2,3,0,0,3,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
Class,"LogNPPSetWindow",1,8,0,4,22,0,1,1,1,1,9,1,8,0,1,0,0,,0,0,,,,,2,0,0,0,0,2,45,0,0,1,0,1,,26,4,22,9,7,0,0,0,,,,8,4,0,4,,,,,,2,2,2,1,,1,,,0,0.00,3,3,3,2
Public Function,"LogNPPSetWindow::LogNPPSetWindow",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"LogNPPSetWindow::NPP_SetWindow",,,,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,3,12,3,7,0,0,0,3,1,6,6,2,0,4,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Function,"LogPageProc",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,1,17,1,12,0,0,0,3,4,7,11,0,0,11,4,2,4,4,8,,,,,8,,1,8,,0.00,,,,
Public Function,"Logger::Logger",,,,2,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,2,21,9,10,0,0,0,1,4,9,11,1,0,10,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::Logger",,,,2,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,2,21,9,10,0,0,0,3,4,9,11,1,0,10,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::getMutedCalls",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::getMutedCalls",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Logger::init",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::init",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,6,1,3,0,0,0,1,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::isMuted",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,2,11,1,6,0,0,0,2,3,4,6,0,0,6,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"Logger::logCall",,,,5,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,20,5,15,3,11,0,0,0,8,9,8,12,2,0,10,5,5,5,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logCall",,,,5,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,5,15,3,11,0,0,0,0,9,8,12,2,0,10,5,5,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logCall",,,,5,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,20,5,15,3,11,0,0,0,0,9,8,12,2,0,10,5,5,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logMessage",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,2,9,1,6,0,0,0,3,8,3,6,0,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logMessage",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2,9,1,6,0,0,0,0,8,3,6,0,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logMessage",,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,2,9,1,6,0,0,0,0,8,3,6,0,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_GetEntryPoints",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_GetEntryPoints",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,10,2,7,0,0,0,0,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,10,2,7,0,0,0,0,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logNS_NP_Shutdown",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logReturn",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,2,4,0,0,0,3,2,4,5,1,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logReturn",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,9,1,8,2,4,0,0,0,0,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logReturn",,,,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,1,8,2,4,0,0,0,0,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_GetEntryPoints",,,,26,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,138,26,112,5,100,0,0,0,4,4194312,102,125,2,0,123,24,24,24,1,17,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_GetEntryPoints",,,,26,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,138,26,112,5,100,0,0,0,0,4194312,102,125,2,0,123,24,24,24,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,10,2,7,0,0,0,3,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_Initialize",,,,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,10,2,7,0,0,0,0,8,4,7,1,0,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::logSPY_NP_Shutdown",,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,3,16,2,11,0,0,0,4,16,7,11,1,0,10,5,5,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::setMutedCalls",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,2,0,0,0,0,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::setMutedCalls",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,2,2,0,0,0,0,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Logger::setOnTop",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
